text,label
Am I able to choose my card?,visa_or_mastercard
How can I move money from my account at a different bank to the account I have at this bank.,transfer_into_account
What is the reason that my top-up is still pending?,pending_top_up
Please show me how my friend can send me money.,receiving_money
What ATM locations are near me?,atm_support
Can i top up by card?,topping_up_by_card
What is the reason for my card payment to be reverted?,reverted_card_payment?
Can I use my account before the identity verification is complete?,why_verify_identity
Is there a reason a payment is showing complete on my side but the person who is receiving it has not gotten it?,transfer_not_received_by_recipient
Am I going to see a charge for a SEPA transfer?,top_up_by_bank_transfer_charge
My top up was denied in the app.,top_up_failed
When will my card be here?,card_delivery_estimate
When will my top up be applied?,pending_top_up
I bought something that I need a refund for.,request_refund
"I'm trying to make a payment to my new landlord. Even though the payment was sent a few days ago, it isn't clearing on their side. Can you verify that payment has been made?",transfer_not_received_by_recipient
"I have found my lost or stolen card, would I still have to activate the new card that was sent to me through the mail in order to access my account?",card_linking
Are PIN separately?,get_physical_card
Good morning. I tried to make a purchase with my credit card last night and again this morning. Both times it was declined. Can you investigate?,declined_transfer
I just got an error message saying my transfer is not possible? Why is that? I've transferred money before and it worked without problem,beneficiary_not_allowed
What happens if I forget my PIN?,pin_blocked
How do I create a disposable virtual card?,get_disposable_virtual_card
Why was my account charged for using an ATM?,cash_withdrawal_charge
Why is checking my identity important?,why_verify_identity
What is the base of the exchange rates?,exchange_rate
"If the ATM only gave me 10 pounds instead of the 30 I requested, what do I do?",wrong_amount_of_cash_received
"There are a couple payments with my card shown in the app that i really didn't make myself. What's happenning with this, does someone has access to my card?!",card_payment_not_recognised
I have transfered to my account before but it is being declined now?,declined_transfer
"If my card is trapped in the ATM, what do I do?",card_swallowed
What is the normal time to make an international transfer? I made one a few days ago that still hasn't arrived.,balance_not_updated_after_bank_transfer
Will you guys charge me for topping up by transfer?,top_up_by_bank_transfer_charge
Why was I charged for payments? You didn't warn me about additional fees.,card_payment_fee_charged
I did not receive the correct amount for the exchange rate.,card_payment_wrong_exchange_rate
Which currencies are allowed?,fiat_currency_support
Is it possible to access my phone from the hotel/,lost_or_stolen_phone
I made the incorrect payment for my rent yesterday and this needs to be fixed by no later than tomorrow. How can you help?,cancel_transfer
My identity verification didn't work,unable_to_verify_identity
Which foreign currencies can I get transferred into my account?,receiving_money
I can't find my code,passcode_forgotten
For some reason my contactless has stopped working. I don't know what the problem is. What can I do?,contactless_not_working
Why isn't my transfer going through? I get a message saying it's not possible. I've had no issues in the past.,beneficiary_not_allowed
I need a refund on a direct debit that shows in the app because I did not make it.,direct_debit_payment_not_recognised
Why hasn't my transaction arrived?,transfer_not_received_by_recipient
I am missing a refund amount on my account.,Refund_not_showing_up
What are the additional charges for a SWIFT transfer?,top_up_by_bank_transfer_charge
The app can't verify my information for identity proofing purposes.,unable_to_verify_identity
How do I delete an account?,terminate_account
"If I exchange currency frequently, can I get a discounted rate?",exchange_charge
I got mugged yesterday and lost access to the app. I need to regain it.,lost_or_stolen_phone
Can I change my PIN online?,change_pin
What is your check-cashing policy?,top_up_by_cash_or_cheque
I need to know the cost and when I will receive a new card to replace an old one.,card_about_to_expire
Is there a top up fee?,top_up_by_bank_transfer_charge
My cash transaction isn't showing on my account,transfer_not_received_by_recipient
How do I activate a card?,activate_my_card
"I found my card, how can I use it again?",card_linking
Why is my ATM cash withdrawal not working?,declined_cash_withdrawal
Why is my card payment still listed as pending?,pending_card_payment
It does not appear that my message went through.,top_up_failed
WHAT IS THE REASON FOR THAT,card_not_working
There is a payment showing on my app that I didn't do. Will you please cancel this payment and refund my money ?,direct_debit_payment_not_recognised
Besides USD what other currencies can I have?,fiat_currency_support
"I bought something while traveling, and the exchange rate was wrong.",card_payment_wrong_exchange_rate
Tell me why my card payment was declined.,declined_card_payment
What is wrong with my top-up?,pending_top_up
"I tried to top up, but it didn't finish.",pending_top_up
Is there a fee for a SEPA transfer,top_up_by_bank_transfer_charge
We want to start a college fund for my daughter.,age_limit
I'm interested in getting a card. How does one go about doing that?,order_physical_card
How do I make my virtual card work?,virtual_card_not_working
Can I have it delivered on a specific date?,card_delivery_estimate
"Hello, Just now i got to know withdrawal of money from of my account. As someone used my card to withdraw amount in any odd remote area. Since i have not been in that area, please freeze my card immediately.",cash_withdrawal_not_recognised
I got my new card where do I go to activate it?,activate_my_card
